retail_price,discount_percentage,product_name_length,description_length,brand_frequency,product_rating
2895.0,41.3126079447323,64,191,101,
2100.0,82.0,34,197,2,
999.0,55.45545545545546,20,456,1,
349.0,0.0,67,393,1,
2198.0,0.0,48,244,5864,
54300.0,35.0,39,286,31,
3875.0,40.64516129032258,32,142,2,
1400.0,28.57142857142857,27,691,4,
799.0,50.06257822277848,40,207,5864,
5999.0,0.0,38,127,53,
1499.0,33.3555703802535,35,593,5864,
21999.0,30.905950270466843,49,177,4,5.0
2999.0,50.01667222407469,43,524,17,
1999.0,33.36668334167084,61,150,95,
1000.0,75.1,24,354,1,
2899.0,77.95791652293894,22,181,5864,
30000.0,36.49333333333333,35,2500,1,
798.0,50.0,37,465,15,
899.0,0.0,33,315,22,
500.0,20.0,23,170,5864,
539.0,50.09276437847866,47,749,27,
2999.0,50.01667222407469,46,3573,1,
31774.0,29.21256373135268,46,223,211,
350.0,31.428571428571427,27,153,6,2.6
1395.0,20.0,54,207,5864,
349.0,20.05730659025788,48,165,1,
2500.0,50.03999999999999,26,603,7,
946.0,52.85412262156448,36,748,5864,
1299.0,38.49114703618168,29,189,1,
2999.0,66.68889629876625,41,1001,30,
1349.0,70.4225352112676,41,218,314,
1196.0,49.331103678929765,36,201,5864,
3499.0,80.02286367533581,35,1069,5864,
2443.0,59.10765452312731,27,877,1,
1499.0,70.04669779853235,30,189,72,
1299.0,71.13163972286374,33,623,20,
1025.0,7.414634146341463,36,889,1,
515.0,9.902912621359224,42,213,37,
19995.0,50.00250062515629,10,159,5864,
795.0,20.0,47,358,6,
2000.0,25.05,28,188,9,
599.0,16.69449081803005,43,392,5,
450.0,6.888888888888889,32,193,299,
3450.0,43.47826086956522,48,175,3,2.5
975.0,51.28205128205128,90,2557,15,
899.0,52.83648498331479,34,457,4,
799.0,67.45932415519398,45,696,6,
649.0,53.929121725731896,59,247,54,
439.0,25.05694760820046,40,209,299,
800.0,25.125,46,347,7,
1200.0,33.416666666666664,36,202,5864,
898.0,0.0,40,331,5864,3.5
1499.0,70.04669779853235,24,164,5864,
450.0,28.88888888888889,21,346,1,2.5
1599.0,56.28517823639775,57,1569,10,
42404.0,25.478728421846995,52,235,211,
799.0,76.34543178973718,41,351,9,
1280.0,10.0,15,408,1,
1049.0,63.870352716873214,31,341,110,
399.0,25.062656641604008,35,198,5864,
1999.0,15.70785392696348,46,590,144,
2199.0,72.76034561164165,42,639,250,
1110.0,61.71171171171172,60,249,25,
349.0,51.57593123209169,41,528,8,
38801.0,28.772454318187677,47,225,211,
1199.0,64.97080900750626,45,337,110,
2450.0,62.44897959183674,38,207,469,
740.0,50.0,56,245,5864,
1200.0,50.83333333333333,101,518,1,3.8
3990.0,55.0125313283208,28,193,5864,
13500.0,7.4074074074074066,62,1273,9,
650.0,54.0,29,815,5864,
1499.0,64.04269513008673,76,2274,27,
48600.0,25.0,29,189,13,
1095.0,45.662100456621005,65,1335,5864,
500.0,20.0,27,174,5864,
10000.0,44.2,73,201,22,3.6
8500.0,20.011764705882356,34,526,1,
3344.0,60.01794258373205,59,1727,5,
2080.0,66.39423076923077,20,160,5864,
499.0,40.08016032064128,44,693,11,
899.0,33.37041156840934,21,1172,7,
749.0,0.0,19,302,3,
44551.0,20.99840632084577,45,221,18,
1295.0,0.0,49,228,5864,5.0
1099.0,54.5950864422202,64,263,5864,
999.0,60.06006006006006,46,172,3,1.0
250.0,20.0,44,217,8,
1500.0,66.73333333333333,43,1422,3,
399.0,75.43859649122807,34,716,6,
2199.0,25.648021828103683,31,928,17,
2199.0,50.022737608003645,22,176,14,
3016.0,27.254641909814325,45,222,83,
999.0,35.03503503503504,51,233,4,
799.0,71.8397997496871,41,351,167,
23043.0,30.0004339712711,53,237,132,
595.0,0.0,59,337,5864,1.0
1999.0,60.48024012006002,59,147,1,
995.0,53.266331658291456,38,211,314,
800.0,0.0,16,537,4,
1490.0,33.557046979865774,31,198,5864,3.0
28200.0,10.0,42,2753,1,
889.0,59.617547806524186,40,209,299,
2142.0,45.23809523809524,74,227,1,
949.0,26.343519494204426,46,220,5864,1.0
549.0,55.009107468123865,41,216,314,
899.0,50.055617352614014,39,206,5864,
11274.0,0.0,52,235,6,
169.0,11.83431952662722,12,291,2,
1199.0,62.46872393661385,50,230,5864,
1190.0,50.0,47,228,5864,
995.0,0.0,21,161,12,
300.0,17.0,38,205,3,
999.0,50.05005005005005,64,257,5,
939.0,43.556975505857295,70,318,1,
749.0,50.06675567423231,42,213,314,
1538.0,54.55136540962289,15,254,14,
899.0,50.055617352614014,41,213,14,
600.0,50.0,29,356,1,
666.0,55.1051051051051,47,225,5864,
499.0,0.0,19,270,5,5.0
739.0,27.06359945872801,48,227,27,
499.0,50.1002004008016,63,618,6,
2000.0,65.0,41,211,15,
2400.0,72.5,31,193,4,
1499.0,60.04002668445631,67,263,12,
2985.0,70.01675041876047,21,314,26,
1299.0,61.73979984603542,41,212,5864,
599.0,50.08347245409015,24,177,79,
1000.0,70.0,25,179,3,
1699.0,67.09829311359623,26,2132,4,
1299.0,84.60354118552733,40,594,9,
699.0,40.2002861230329,46,1356,5864,
999.0,50.05005005005005,46,226,314,
990.0,53.63636363636364,49,227,155,
699.0,50.07153075822603,35,789,72,
999.0,50.05005005005005,19,253,3,
799.0,68.8360450563204,24,159,5864,
1399.0,71.4796283059328,40,211,5864,
1199.0,67.05587989991659,53,236,5864,1.0
4900.0,67.36734693877551,41,214,469,
2050.0,51.21951219512195,33,165,6,
1999.0,33.36668334167084,61,150,95,
1999.0,50.025012506253134,27,248,5,
1899.0,71.09004739336493,46,1410,1,
2199.0,72.76034561164165,44,641,250,
899.0,52.28031145717463,42,213,155,
150.0,16.666666666666664,48,188,5864,
2499.0,0.0,59,324,3,
4500.0,49.68888888888889,35,677,21,
2500.0,50.03999999999999,26,603,48,
749.0,53.40453938584779,67,1005,5,
41483.0,29.997830436564374,70,271,22,
799.0,71.8397997496871,39,244,5864,
1599.0,0.0,11,161,5864,
415.0,1.2048192771084338,34,196,4,
1000.0,65.0,24,125,41,
999.0,60.06006006006006,44,624,22,
1899.0,67.40389678778304,44,257,5864,
395.0,46.83544303797469,48,224,5864,
4900.0,67.36734693877551,39,210,469,
999.0,51.25125125125125,31,190,288,
1250.0,50.0,32,193,6,
449.0,33.4075723830735,85,301,4,
2199.0,72.76034561164165,42,639,250,
34447.0,19.99883879583128,47,225,132,
399.0,60.15037593984962,39,1274,21,
34402.0,19.998837276902503,52,235,132,
990.0,0.0,17,157,5864,
3150.0,57.14285714285714,37,206,469,
599.0,0.0,40,208,5864,
698.0,57.16332378223496,36,767,13,
600.0,35.16666666666667,36,203,42,
1399.0,72.337383845604,33,203,314,5.0
699.0,65.80829756795423,32,193,44,
458.0,56.55021834061136,29,815,5864,
599.0,35.89315525876461,49,1182,5,
1695.0,53.09734513274337,97,1270,4,
1590.0,59.18238993710692,22,192,5864,
750.0,46.8,40,211,15,5.0
1900.0,68.94736842105263,64,259,5864,
1299.0,88.52963818321786,40,211,85,1.0
1299.0,45.03464203233256,37,204,5864,
4499.0,55.56790397866192,56,929,4,
999.0,74.97497497497497,43,217,17,
41671.0,30.28485037556094,48,227,211,
990.0,50.0,29,187,5864,
999.0,50.05005005005005,34,642,5864,
999.0,0.0,34,764,2,
799.0,25.03128911138924,53,698,3,
855.0,0.0,43,259,5864,
899.0,66.74082313681868,44,221,5864,4.0
2250.0,35.11111111111111,48,1112,41,
649.0,0.0,41,300,5864,3.4
325.0,40.0,25,179,46,
1569.0,55.44933078393881,33,197,5864,
699.0,65.80829756795423,42,213,44,
1399.0,25.017869907076484,39,210,28,
2499.0,90.23609443777512,55,290,5864,
510.0,50.0,26,181,5864,
5999.0,0.0,37,126,53,
999.0,85.08508508508508,34,202,48,
699.0,68.81258941344778,43,215,12,
749.0,33.37783711615487,16,156,5864,
899.0,44.493882091212456,38,204,5864,
400.0,0.0,57,243,7,
1499.0,20.08005336891261,42,213,5864,
599.0,9.84974958263773,25,165,5864,
1999.0,15.70785392696348,58,185,144,
700.0,58.57142857142858,16,358,2,
22169.0,20.000902160674816,55,402,132,
2000.0,20.0,11,167,5864,
799.0,0.0,28,195,5864,
999.0,50.05005005005005,41,164,14,
2099.0,67.46069556931872,45,259,5864,
1563.0,71.33717210492642,38,205,7,
1199.0,40.03336113427856,49,229,5864,
399.0,37.59398496240601,31,429,19,
1299.0,0.0,33,602,46,
750.0,73.46666666666667,51,231,14,
4497.0,60.21792305981766,34,198,5864,
525.0,0.0,25,545,5864,
2495.0,80.0,44,217,5,
799.0,43.80475594493116,33,199,29,
1360.0,50.0735294117647,64,257,5,
999.0,60.26026026026025,13,297,1,
699.0,15.021459227467812,18,158,5864,
2200.0,63.68181818181819,56,242,5864,
749.0,46.728971962616825,45,217,5864,4.5
1499.0,66.711140760507,42,948,288,
900.0,60.0,41,212,5864,
25185.0,13.043478260869565,28,187,2,
33625.0,15.00074349442379,46,223,25,
3690.0,45.799457994579946,45,172,22,4.2
599.0,50.08347245409015,24,177,79,
1299.0,53.88760585065435,30,818,20,
2895.0,48.22107081174439,46,173,101,
599.0,16.69449081803005,29,187,26,
11455.0,5.01964207769533,83,512,8,5.0
120.0,9.166666666666666,41,193,5864,
2499.0,32.01280512204882,12,160,5864,
45896.0,29.51673348439951,36,203,26,
1599.0,50.03126954346466,77,1314,5864,
345.0,0.0,26,809,2,
249.0,0.0,14,278,1,
650.0,30.76923076923077,28,185,34,
1399.0,67.90564689063618,20,352,4,
1499.0,50.03335557038026,17,157,5864,
599.0,33.3889816360601,42,213,38,
1050.0,43.42857142857143,39,1030,141,
999.0,85.08508508508508,34,197,167,
2499.0,72.10884353741497,32,199,5864,
1200.0,79.16666666666666,29,187,40,
499.0,0.0,47,446,3,
699.0,57.22460658082976,21,298,2,
1789.0,73.2811626607043,46,221,5864,
1499.0,20.08005336891261,40,214,5864,
1599.0,37.5234521575985,44,223,5864,
1999.0,15.70785392696348,46,586,144,
999.0,20.02002002002002,35,301,6,
1888.0,65.625,56,182,5864,
15720.0,20.0,81,293,1,
698.0,0.0,36,226,5864,
1699.0,42.84873454973514,28,185,5864,
999.0,70.07007007007007,53,788,1,
1299.0,60.046189376443415,22,390,5864,
330.0,5.151515151515151,53,200,5864,
2800.0,67.14285714285714,41,213,469,
1299.0,0.0,21,506,1,
1000.0,50.1,30,189,6,
399.0,50.125313283208015,54,1112,1,
2895.0,41.3126079447323,64,191,101,
699.0,80.11444921316166,57,260,2,
1400.0,74.42857142857143,40,235,141,
360.0,30.833333333333336,46,193,5864,
3000.0,48.36666666666667,26,603,48,
6999.0,40.00571510215745,18,187,5864,1.3
360.0,9.166666666666666,34,181,5864,
799.0,31.289111389236545,32,195,4,
4900.0,67.36734693877551,45,222,469,
1099.0,70.5186533212011,36,202,314,
1999.0,45.02251125562781,25,188,5864,5.0
999.0,0.0,44,294,5864,
1599.0,20.0750469043152,37,1523,5864,
699.0,40.05722460658083,37,203,5864,
1100.0,32.27272727272727,49,654,3,
1480.0,51.35135135135135,30,191,66,
1500.0,73.4,51,1001,314,4.0
11250.0,3.2,52,237,9,
999.0,40.04004004004004,63,151,95,
2499.0,26.010404161664667,76,1257,13,
350.0,0.0,33,195,2,
1495.0,49.89966555183947,43,217,2,
908.0,50.0,51,1743,19,
549.0,49.90892531876138,37,645,5864,
349.0,28.653295128939828,49,189,5864,
2952.0,52.84552845528455,82,1110,1,
1695.0,30.678466076696164,42,213,5864,5.0
1699.0,76.51559741024133,35,206,5864,
1299.0,23.094688221709006,27,185,15,
630.0,58.88888888888889,41,663,167,
799.0,37.546933667083856,21,430,24,
2499.0,20.00800320128051,28,193,5864,
2299.0,0.0,29,187,288,
500.0,6.6000000000000005,48,225,37,
549.0,0.0,45,302,22,
198.0,16.666666666666664,60,705,14,
499.0,40.08016032064128,34,512,3,
3897.0,53.83628432127278,81,294,27,
649.0,75.50077041602465,37,204,85,
2985.0,70.01675041876047,21,315,26,
999.0,50.05005005005005,36,201,5864,
499.0,20.04008016032064,21,1545,5864,
44659.0,21.99780559349739,57,245,99,
280.0,14.285714285714285,27,183,4,
2199.0,72.76034561164165,42,639,250,
1000.0,60.1,20,169,2,
2790.0,64.19354838709678,36,574,5864,
1099.0,56.41492265696088,25,1266,1,
499.0,20.04008016032064,23,175,18,
699.0,57.22460658082976,55,239,12,
935.0,9.197860962566844,59,247,29,
2000.0,80.60000000000001,24,125,41,
650.0,54.0,30,816,5864,
795.0,50.06289308176101,36,430,8,
999.0,50.05005005005005,36,528,5864,
1499.0,53.36891260840561,53,179,27,
2800.0,67.14285714285714,40,211,469,
799.0,25.03128911138924,44,217,5864,
13617.0,61.44525225820665,44,171,9,
1999.0,33.36668334167084,61,150,95,
360.0,0.0,28,185,299,
1799.0,44.469149527515285,29,1490,17,
2999.0,63.35445148382794,21,179,5864,
1999.0,65.03251625812906,47,224,5864,
2985.0,70.01675041876047,21,316,26,
1100.0,20.0,22,186,5864,
699.0,14.30615164520744,72,473,25,
2499.0,36.014405762304925,27,1348,5,
2490.0,39.95983935742972,33,958,5,
38625.0,15.000647249190935,49,229,25,
899.0,66.74082313681868,42,2092,2,5.0
1499.0,40.0266844563042,31,850,6,
2999.0,46.68222740913638,22,176,14,
500.0,18.0,21,168,5864,
2450.0,46.93877551020408,33,165,6,
2999.0,68.3561187062354,66,940,5,
650.0,15.384615384615383,29,187,2,
549.0,13.114754098360656,37,205,5,
249.0,0.0,48,188,5864,
5900.0,15.254237288135592,52,236,9,
600.0,32.166666666666664,49,307,1,
899.0,50.055617352614014,27,338,3,
1199.0,63.38615512927439,40,210,314,
2800.0,67.14285714285714,38,207,469,
4198.0,50.0,55,1339,7,
1600.0,45.5,28,187,5864,
169.0,14.792899408284024,55,1063,5864,
28625.0,32.79650655021834,43,3272,1,
899.0,61.179087875417125,51,906,45,
2299.0,60.89604175728578,18,175,5864,3.5
500.0,45.0,32,192,288,1.0
645.0,0.0,45,260,5864,5.0
499.0,60.120240480961925,36,762,5864,
999.0,85.08508508508508,40,209,54,
1595.0,20.0,40,167,1,
999.0,40.14014014014014,54,180,10,5.0
599.0,33.3889816360601,42,213,38,
700.0,25.0,31,193,1,
3488.0,15.166284403669724,13,587,1,
499.0,0.0,48,539,2,
3299.0,61.53379812064262,39,210,83,
459.0,56.644880174291934,101,1299,74,
285.0,0.0,66,1813,5864,
2895.0,48.22107081174439,46,173,101,
4050.0,25.925925925925924,31,194,1,
2299.0,58.721183123097,24,177,2,
799.0,50.06257822277848,16,817,8,
2000.0,25.0,39,262,4,
4500.0,40.08888888888889,68,466,8,
1200.0,25.083333333333336,39,209,59,
599.0,0.0,49,1018,3,
299.0,81.93979933110369,42,228,6,
42163.0,27.130422408272658,47,225,211,
2100.0,77.85714285714286,37,202,288,
599.0,50.08347245409015,32,174,34,
2499.0,12.004801920768308,36,880,4,
549.0,27.322404371584703,30,818,2,
650.0,54.0,30,817,5864,
4750.0,55.1578947368421,82,854,7,
575.0,0.0,71,350,5864,3.0
1199.0,35.029190992493746,46,221,5864,
2795.0,0.0,27,197,5864,
348.0,21.83908045977012,41,210,5864,
425.0,74.11764705882354,65,191,1,
35390.0,0.0,71,291,13,4.5
899.0,66.74082313681868,41,212,3,
1800.0,23.0,54,464,5864,
600.0,55.00000000000001,35,213,2,
1200.0,58.41666666666666,44,218,5864,
4399.0,75.01704932939305,33,378,14,
399.0,12.531328320802004,105,830,1,
999.0,40.04004004004004,37,202,5864,
999.0,0.0,41,864,1,
499.0,55.11022044088176,47,223,46,
325.0,60.0,36,134,167,
999.0,40.04004004004004,29,189,21,
899.0,0.0,45,1017,5864,
1170.0,65.8974358974359,42,226,110,
699.0,21.45922746781116,30,183,1,4.0
1999.0,15.00750375187594,52,477,2,
1300.0,50.76923076923077,30,191,66,
13645.0,10.003664345914254,23,537,2,
975.0,20.51282051282051,35,331,1,
899.0,20.13348164627364,43,943,5864,
649.0,29.892141756548536,51,633,1,
999.0,50.05005005005005,22,162,5864,
999.0,75.07507507507508,61,987,13,
960.0,0.0,29,187,299,
795.0,50.31446540880504,30,170,5864,
34687.0,29.74889728140225,46,223,211,
2495.0,71.98396793587175,19,159,5864,1.5
949.0,42.149631190727085,50,234,5864,
1099.0,0.0,35,610,2,
945.0,4.867724867724868,19,491,4,
259.0,3.861003861003861,48,188,5864,
11820.0,5.0,44,219,9,
1000.0,70.1,25,179,40,
4497.0,60.21792305981766,34,198,5864,
1099.0,50.04549590536852,47,232,5864,
33499.0,14.925818681154665,28,187,25,
1999.0,60.03001500750376,64,259,2,
799.0,56.32040050062578,36,204,1,
289.0,20.06920415224913,33,195,299,
1750.0,37.885714285714286,64,1488,141,
545.0,0.0,31,174,1,
449.0,8.908685968819599,79,287,29,
1299.0,40.03079291762894,54,632,5864,5.0
521.0,28.79078694817658,66,650,8,
374.0,0.0,39,209,11,5.0
1300.0,50.76923076923077,30,191,66,
350.0,0.0,31,191,8,
999.0,0.0,41,942,2,
2999.0,30.01000333444481,37,607,5864,
1399.0,28.591851322373124,46,2390,1,
299.0,33.44481605351171,30,552,13,
699.0,71.5307582260372,48,227,4,
560.0,0.0,54,239,1,
699.0,55.07868383404863,47,803,46,
990.0,50.0,36,200,72,
799.0,73.71714643304131,22,173,5,
745.0,6.174496644295302,32,191,5864,
699.0,52.93276108726752,38,242,5864,
749.0,40.053404539385845,33,189,5864,4.0
889.0,53.430821147356575,22,173,299,
460.0,10.0,40,209,299,
750.0,0.0,47,319,5864,4.5
1499.0,53.36891260840561,42,214,5864,
2499.0,90.03601440576232,42,213,19,
1500.0,27.4,28,188,5864,
2490.0,10.361445783132533,32,603,2,
699.0,71.67381974248927,63,1007,1,1.0
1149.0,0.0,40,292,22,
24485.0,20.0,56,409,132,
1662.0,76.05294825511432,34,197,4,
1399.0,72.337383845604,33,203,314,5.0
899.0,50.055617352614014,43,220,5864,
499.0,60.120240480961925,31,757,5864,
1799.0,50.0277932184547,25,716,2,
2450.0,62.44897959183674,43,217,469,
570.0,38.77192982456141,50,138,8,
599.0,38.39732888146912,44,640,4,
1000.0,50.0,33,359,7,
599.0,33.3889816360601,42,213,38,
1499.0,46.6977985323549,57,513,2,
999.0,60.06006006006006,44,217,314,
998.0,75.45090180360722,50,1464,6,
699.0,0.0,38,192,110,
2199.0,72.76034561164165,42,639,250,
1998.0,62.51251251251251,43,413,5864,
699.0,28.61230329041488,39,209,59,
299.0,0.0,44,617,1,
7800.0,16.666666666666664,59,167,1,
529.0,44.234404536862,31,675,6,
999.0,50.05005005005005,39,205,5864,2.0
2800.0,33.92857142857143,30,192,41,
1040.0,47.11538461538461,45,365,10,
351.0,0.0,17,163,5864,
1299.0,30.023094688221708,32,195,5864,
1199.0,58.38198498748957,43,220,34,
294.0,1.7006802721088436,83,297,4,
1195.0,60.0,49,333,2,
4499.0,0.0,58,248,5,
2895.0,48.22107081174439,46,173,101,
1299.0,45.03464203233256,37,204,288,
1799.0,61.14508060033352,26,590,5864,5.0
3590.0,55.15320334261838,21,178,5864,
999.0,37.43743743743744,22,175,14,
1499.0,60.04002668445631,31,199,5864,1.0
649.0,33.7442218798151,52,386,299,
899.0,55.06117908787542,32,193,46,
598.0,50.0,49,645,5864,
799.0,12.51564455569462,59,326,25,
3675.0,40.81632653061224,59,247,20,
33871.0,20.997313335892063,43,217,18,
3800.0,30.63157894736842,54,1650,3,4.0
2499.0,60.10404161664666,30,189,5864,1.0
610.0,24.91803278688525,38,205,1,
699.0,14.163090128755366,53,236,5864,
598.0,50.0,19,701,5,
999.0,50.05005005005005,36,201,5864,
599.0,50.08347245409015,20,1079,4,
1799.0,10.00555864369094,48,232,5864,
499.0,42.68537074148296,47,450,9,
650.0,54.0,29,816,5864,
1049.0,52.43088655862727,44,217,5864,
1499.0,53.36891260840561,40,271,5864,
1500.0,33.4,54,491,2,
999.0,20.02002002002002,22,144,5864,
756.0,50.0,20,1048,17,
599.0,50.08347245409015,24,177,79,
6819.0,63.35239771227453,43,617,8,
1199.0,25.0208507089241,30,194,5864,
656.0,39.176829268292686,46,220,288,
998.0,50.0,36,462,15,
4900.0,67.36734693877551,41,214,469,
2699.0,51.87106335679882,66,193,25,
4900.0,67.36734693877551,44,220,469,
999.0,60.06006006006006,43,215,5,
650.0,54.0,30,816,5864,
699.0,40.2002861230329,46,221,5864,3.0
1475.0,33.355932203389834,28,187,4,
40285.0,20.0,51,233,132,
1499.0,63.37558372248166,51,1394,45,
2100.0,71.47619047619047,20,970,12,
900.0,36.888888888888886,61,505,141,
3999.0,57.51437859464866,63,190,37,
2999.0,72.35745248416139,65,259,5864,
799.0,62.45306633291614,25,373,1,
3999.0,57.51437859464866,53,179,37,
999.0,40.04004004004004,63,151,95,
999.0,55.05505505505506,36,206,5864,
1200.0,70.91666666666666,28,191,5864,
1799.0,38.91050583657588,42,221,3,
1099.0,40.03639672429482,48,238,5864,
1999.0,15.70785392696348,44,1012,144,
750.0,34.0,36,203,42,
800.0,50.0,19,167,25,
999.0,35.03503503503504,23,158,5864,
1599.0,40.02501563477173,53,183,5864,1.0
619.0,31.98707592891761,45,219,299,
1299.0,53.88760585065435,30,830,20,
179.0,44.6927374301676,45,184,5864,
899.0,44.493882091212456,44,428,2,
405.0,10.123456790123456,76,770,1,
11431.0,15.00306184935701,57,541,3,
800.0,43.75,35,650,51,
439.0,31.890660592255127,35,199,299,
359.0,30.64066852367688,44,184,5864,
999.0,50.05005005005005,34,208,72,3.0
999.0,50.05005005005005,17,172,5864,
825.0,0.0,21,212,5864,
1499.0,80.0533689126084,35,201,5864,
35350.0,21.87835926449788,47,225,99,
480.0,38.75,21,171,299,
460.0,19.565217391304348,28,185,299,
698.0,50.0,49,227,5864,
1200.0,70.91666666666666,28,682,5864,
2100.0,81.42857142857143,46,332,5864,
2800.0,35.714285714285715,35,157,1,
799.0,71.46433041301627,22,173,1,
499.0,54.90981963927856,52,1458,17,
1199.0,58.38198498748957,19,183,5864,
350.0,43.142857142857146,41,248,5864,
598.0,25.75250836120401,58,205,5864,1.0
1499.0,64.04269513008673,78,2290,27,
299.0,39.79933110367893,24,179,7,
1699.0,10.005885815185405,22,180,5864,3.1
666.0,55.1051051051051,47,254,5864,
489.0,20.449897750511248,30,452,4,
1299.0,65.43494996150885,44,217,5864,
990.0,53.63636363636364,49,228,22,
799.0,43.92991239048811,78,1136,16,
1500.0,55.400000000000006,41,211,14,
499.0,4.008016032064128,36,203,42,
